"province","date","value","value_daily"
"YT",2020-06-27,11,0
"YT",2020-06-28,11,0
"YT",2020-06-29,11,0
"YT",2020-06-30,11,0
"YT",2020-07-01,11,0
"YT",2020-07-02,11,0
"YT",2020-07-03,11,0
"YT",2020-07-04,11,0
"YT",2020-07-05,11,0
"YT",2020-07-06,11,0
"YT",2020-07-07,11,0
"YT",2020-07-08,11,0
"YT",2020-07-09,11,0
"YT",2020-07-10,11,0
"YT",2020-07-11,11,0
"YT",2020-07-12,11,0
"YT",2020-07-13,11,0
"YT",2020-07-14,11,0
"YT",2020-07-15,11,0
"YT",2020-07-16,11,0
"YT",2020-07-17,13,2
"YT",2020-07-18,13,0
"YT",2020-07-19,13,0
"YT",2020-07-20,13,0
"YT",2020-07-21,13,0
"YT",2020-07-22,13,0
"YT",2020-07-23,13,0
"YT",2020-07-24,14,1
"YT",2020-07-25,14,0
"YT",2020-07-26,14,0
"YT",2020-07-27,14,0
"YT",2020-07-28,14,0
"YT",2020-07-29,14,0
"YT",2020-07-30,14,0
"YT",2020-07-31,14,0
"YT",2020-08-01,14,0
"YT",2020-08-02,14,0
"YT",2020-08-03,14,0
"YT",2020-08-04,14,0
"YT",2020-08-05,14,0
"YT",2020-08-06,14,0
"YT",2020-08-07,15,1
"YT",2020-08-08,15,0
"YT",2020-08-09,15,0
"YT",2020-08-10,15,0
"YT",2020-08-11,15,0
"YT",2020-08-12,15,0
"YT",2020-08-13,15,0
"YT",2020-08-14,15,0
"YT",2020-08-15,15,0
"YT",2020-08-16,15,0
"YT",2020-08-17,15,0
"YT",2020-08-18,15,0
"YT",2020-08-19,15,0
"YT",2020-08-20,15,0
"YT",2020-08-21,15,0
"YT",2020-08-22,15,0
"YT",2020-08-23,15,0
"YT",2020-08-24,15,0
"YT",2020-08-25,15,0
"YT",2020-08-26,15,0
"YT",2020-08-27,15,0
"YT",2020-08-28,15,0
"YT",2020-08-29,15,0
"YT",2020-08-30,15,0
"YT",2020-08-31,15,0
"YT",2020-09-01,15,0
"YT",2020-09-02,15,0
"YT",2020-09-03,15,0
"YT",2020-09-04,15,0
"YT",2020-09-05,15,0
"YT",2020-09-06,15,0
"YT",2020-09-07,15,0
"YT",2020-09-08,15,0
"YT",2020-09-09,15,0
"YT",2020-09-10,15,0
"YT",2020-09-11,15,0
"YT",2020-09-12,15,0
"YT",2020-09-13,15,0
"YT",2020-09-14,15,0
"YT",2020-09-15,15,0
"YT",2020-09-16,15,0
"YT",2020-09-17,15,0
"YT",2020-09-18,15,0
"YT",2020-09-19,15,0
"YT",2020-09-20,15,0
"YT",2020-09-21,15,0
"YT",2020-09-22,15,0
"YT",2020-09-23,15,0
"YT",2020-09-24,15,0
"YT",2020-09-25,15,0
"YT",2020-09-26,15,0
"YT",2020-09-27,15,0
"YT",2020-09-28,15,0
"YT",2020-09-29,15,0
"YT",2020-09-30,15,0
"YT",2020-10-01,15,0
"YT",2020-10-02,15,0
"YT",2020-10-03,15,0
"YT",2020-10-04,15,0
"YT",2020-10-05,15,0
"YT",2020-10-06,15,0
"YT",2020-10-07,15,0
"YT",2020-10-08,15,0
"YT",2020-10-09,15,0
"YT",2020-10-10,15,0
"YT",2020-10-11,15,0
"YT",2020-10-12,15,0
"YT",2020-10-13,15,0
"YT",2020-10-14,15,0
"YT",2020-10-15,15,0
"YT",2020-10-16,15,0
"YT",2020-10-17,15,0
"YT",2020-10-18,15,0
"YT",2020-10-19,17,2
"YT",2020-10-20,17,0
"YT",2020-10-21,17,0
"YT",2020-10-22,17,0
"YT",2020-10-23,17,0
"YT",2020-10-24,20,3
"YT",2020-10-25,20,0
"YT",2020-10-26,22,2
"YT",2020-10-27,22,0
"YT",2020-10-28,22,0
"YT",2020-10-29,23,1
"YT",2020-10-30,23,0
"YT",2020-10-31,23,0
"YT",2020-11-01,23,0
"YT",2020-11-02,23,0
"YT",2020-11-03,23,0
"YT",2020-11-04,23,0
"YT",2020-11-05,23,0
"YT",2020-11-06,23,0
"YT",2020-11-07,23,0
"YT",2020-11-08,23,0
"YT",2020-11-09,23,0
"YT",2020-11-10,23,0
"YT",2020-11-11,23,0
"YT",2020-11-12,24,1
"YT",2020-11-13,24,0
"YT",2020-11-14,24,0
"YT",2020-11-15,24,0
"YT",2020-11-16,24,0
"YT",2020-11-17,25,1
"YT",2020-11-18,25,0
"YT",2020-11-19,26,1
"YT",2020-11-20,29,3
"YT",2020-11-21,29,0
"YT",2020-11-22,32,3
"YT",2020-11-23,38,6
"YT",2020-11-24,38,0
"YT",2020-11-25,39,1
"YT",2020-11-26,39,0
"YT",2020-11-27,42,3
"YT",2020-11-28,45,3
"YT",2020-11-29,45,0
"YT",2020-11-30,47,2
"YT",2020-12-01,47,0
"YT",2020-12-02,49,2
"YT",2020-12-03,50,1
"YT",2020-12-04,51,1
"YT",2020-12-05,54,3
"YT",2020-12-06,54,0
"YT",2020-12-07,54,0
"YT",2020-12-08,58,4
"YT",2020-12-09,58,0
"YT",2020-12-10,58,0
"YT",2020-12-11,58,0
"YT",2020-12-12,58,0
"YT",2020-12-13,58,0
"YT",2020-12-14,59,1
"YT",2020-12-15,59,0
"YT",2020-12-16,59,0
"YT",2020-12-17,59,0
"YT",2020-12-18,59,0
"YT",2020-12-19,59,0
"YT",2020-12-20,59,0
"YT",2020-12-21,59,0
"YT",2020-12-22,59,0
"YT",2020-12-23,59,0
"YT",2020-12-24,60,1
"YT",2020-12-25,60,0
"YT",2020-12-26,60,0
"YT",2020-12-27,60,0
"YT",2020-12-28,60,0
"YT",2020-12-29,60,0
"YT",2020-12-30,60,0
"YT",2020-12-31,60,0
"YT",2021-01-01,64,4
"YT",2021-01-02,64,0
"YT",2021-01-03,64,0
"YT",2021-01-04,65,1
"YT",2021-01-05,65,0
"YT",2021-01-06,66,1
"YT",2021-01-07,69,3
"YT",2021-01-08,70,1
"YT",2021-01-09,70,0
"YT",2021-01-10,70,0
"YT",2021-01-11,70,0
"YT",2021-01-12,70,0
"YT",2021-01-13,70,0
"YT",2021-01-14,70,0
"YT",2021-01-15,70,0
"YT",2021-01-16,70,0
"YT",2021-01-17,70,0
"YT",2021-01-18,70,0
"YT",2021-01-19,70,0
"YT",2021-01-20,70,0
"YT",2021-01-21,70,0
"YT",2021-01-22,70,0
"YT",2021-01-23,70,0
"YT",2021-01-24,70,0
"YT",2021-01-25,70,0
"YT",2021-01-26,70,0
"YT",2021-01-27,70,0
"YT",2021-01-28,70,0
"YT",2021-01-29,70,0
"YT",2021-01-30,70,0
"YT",2021-01-31,70,0
